1094	Budapest IX. kerület	BU	47.481	19.0724	29586	2	1253	61576	38982
1095	Budapest IX. kerület	BU	47.4845	19.0492	29586	2	1253	61576	38982
1096	Budapest IX. kerület	BU	47.5	19.0833	29586	2	1253	61576	38982
1097	Budapest IX. kerület	BU	47.4892	19.074	29586	2	1253	61576	38982
1098	Budapest IX. kerület	BU	47.5	19.0833	29586	2	1253	61576	38982
1101	Budapest X. kerület	BU	47.5	19.0833	10700	2	3249	79270	37353
1102	Budapest X. kerület	BU	47.5	19.0833	10700	2	3249	79270	37353
1103	Budapest X. kerület	BU	47.5	19.0833	10700	2	3249	79270	37353
1104	Budapest X. kerület	BU	47.5	19.0833	10700	2	3249	79270	37353
1105	Budapest X. kerület	BU	47.5	19.0833	10700	2	3249	79270	37353
1106	Budapest X. kerület	BU	47.5032	19.1367	10700	2	3249	79270	37353
1107	Budapest X. kerület	BU	47.5	19.0833	10700	2	3249	79270	37353
1108	Budapest X. kerület	BU	47.5	19.0833	10700	2	3249	79270	37353
1111	Budapest XI. kerület	BU	47.482	19.0536	14216	2	3349	139049	73690
1112	Budapest XI. kerület	BU	47.4734	19.0076	14216	2	3349	139049	73690
1113	Budapest XI. kerület	BU	47.4748	19.037	14216	2	3349	139049	73690
1114	Budapest XI. kerület	BU	47.5	19.0833	14216	2	3349	139049	73690
1115	Budapest XI. kerület	BU	47.5	19.0833	14216	2	3349	139049	73690
1116	Budapest XI. kerület	BU	47.444	19.041	14216	2	3349	139049	73690
1117	Budapest XI. kerület	BU	47.501	19.038	14216	2	3349	139049	73690
1118	Budapest XI. kerület	BU	47.4846	19.0334	14216	2	3349	139049	73690
1119	Budapest XI. kerület	BU	47.4571	19.0402	14216	2	3349	139049	73690
1121	Budapest XII. kerület	BU	47.5014	19.0078	24697	2	2667	56544	33468
1122	Budapest XII. kerület	BU	47.5	19.0833	24697	2	2667	56544	33468
1123	Budapest XII. kerület	BU	47.4942	19.024	24697	2	2667	56544	33468
1124	Budapest XII. kerület	BU	47.5	19.0833	24697	2	2667	56544	33468
1125	Budapest XII. kerület	BU	47.5	19.0833	24697	2	2667	56544	33468
1126	Budapest XII. kerület	BU	47.5	19.0833	24697	2	2667	56544	33468
1131	Budapest XIII. kerület	BU	47.5	19.0833	24299	2	1344	113531	70249
1132	Budapest XIII. kerület	BU	47.4968	19.0776	24299	2	1344	113531	70249
1133	Budapest XIII. kerület	BU	47.5223	19.0564	24299	2	1344	113531	70249
1134	Budapest XIII. kerület	BU	47.5243	19.0647	24299	2	1344	113531	70249
1135	Budapest XIII. kerület	BU	47.5354	19.0818	24299	2	1344	113531	70249
1136	Budapest XIII. kerület	BU	47.5	19.0833	24299	2	1344	113531	70249
1137	Budapest XIII. kerület	BU	47.5086	19.0624	24299	2	1344	113531	70249
1138	Budapest XIII. kerület	BU	47.5239	19.0455	24299	2	1344	113531	70249
1139	Budapest XIII. kerület	BU	47.5	19.0833	24299	2	1344	113531	70249
1141	Budapest XIV. kerület	BU	47.4992	19.0688	16337	2	1813	120148	70146
1142	Budapest XIV. kerület	BU	47.515	19.0936	16337	2	1813	120148	70146
1143	Budapest XIV. kerület	BU	47.5139	19.1268	16337	2	1813	120148	70146
1144	Budapest XIV. kerület	BU	47.5	19.0833	16337	2	1813	120148	70146
1145	Budapest XIV. kerület	BU	47.5141	19.1038	16337	2	1813	120148	70146
1146	Budapest XIV. kerület	BU	47.5067	19.0836	16337	2	1813	120148	70146
1147	Budapest XIV. kerület	BU	47.5	19.0833	16337	2	1813	120148	70146
1148	Budapest XIV. kerület	BU	47.504	19.1192	16337	2	1813	120148	70146
1149	Budapest XIV. kerület	BU	47.5139	19.1268	16337	2	1813	120148	70146
1151	Budapest XV. kerület	BU	47.5	19.0833	11314	2	2694	80218	38177
1152	Budapest XV. kerület	BU	47.5481	19.1306	11314	2	2694	80218	38177
1153	Budapest XV. kerület	BU	47.5	19.0833	11314	2	2694	80218	38177
1154	Budapest XV. kerület	BU	47.5	19.0833	11314	2	2694	80218	38177
1155	Budapest XV. kerület	BU	47.5	19.0833	11314	2	2694	80218	38177
1156	Budapest XV. kerület	BU	47.5	19.0833	11314	2	2694	80218	38177
1157	Budapest XV. kerület	BU	47.5	19.0833	11314	2	2694	80218	38177
1158	Budapest XV. kerület	BU	47.5	19.0833	11314	2	2694	80218	38177
1161	Budapest XVI. kerület	BU	47.5	19.0833	08208	2	3351	68484	29383
1162	Budapest XVI. kerület	BU	47.5	19.0833	08208	2	3351	68484	29383
1163	Budapest XVI. kerület	BU	47.5	19.0833	08208	2	3351	68484	29383
1164	Budapest XVI. kerület	BU	47.5	19.0833	08208	2	3351	68484	29383
1165	Budapest XVI. kerület	BU	47.5	19.0833	08208	2	3351	68484	29383
1171	Budapest XVII. kerület	BU	47.5	19.0833	02112	2	5482	78250	30971
1172	Budapest XVII. kerület	BU	47.5	19.0833	02112	2	5482	78250	30971
1173	Budapest XVII. kerület	BU	47.5231	19.0554	02112	2	5482	78250	30971
1174	Budapest XVII. kerület	BU	47.5	19.0833	02112	2	5482	78250	30971
1181	Budapest XVIII. kerület	BU	47.5	19.0833	29285	2	3860	93225	42467
1182	Budapest XVIII. kerület	BU	47.5	19.0833	29285	2	3860	93225	42467
1183	Budapest XVIII. kerület	BU	47.5	19.0833	29285	2	3860	93225	42467
1184	Budapest XVIII. kerület	BU	47.5	19.0833	29285	2	3860	93225	42467
1185	Budapest XVIII. kerület	BU	47.5	19.0833	29285	2	3860	93225	42467
1186	Budapest XVIII. kerület	BU	47.5	19.0833	29285	2	3860	93225	42467
1188	Budapest XVIII. kerület	BU	47.5	19.0833	29285	2	3860	93225	42467
1191	Budapest XIX. kerület	BU	47.5	19.0833	04011	2	938	61610	27225
1192	Budapest XIX. kerület	BU	47.5	19.0833	04011	2	938	61610	27225
1193	Budapest XIX. kerület	BU	47.5	19.0833	04011	2	938	61610	27225
1194	Budapest XIX. kerület	BU	47.5	19.0833	04011	2	938	61610	27225
1195	Budapest XIX. kerület	BU	47.5	19.0833	04011	2	938	61610	27225
1196	Budapest XIX. kerület	BU	47.5	19.0833	04011	2	938	61610	27225
1201	Budapest XX. kerület	BU	47.5	19.0833	06026	2	1218	63371	30299
1202	Budapest XX. kerület	BU	47.5	19.0833	06026	2	1218	63371	30299
1203	Budapest XX. kerület	BU	47.5	19.0833	06026	2	1218	63371	30299
1204	Budapest XX. kerület	BU	47.5	19.0833	06026	2	1218	63371	30299
1205	Budapest XX. kerület	BU	47.5	19.0833	06026	2	1218	63371	30299
1211	Budapest XXI. kerület	BU	47.5	19.0833	13189	2	2575	76339	32634
1212	Budapest XXI. kerület	BU	47.484	19.123	13189	2	2575	76339	32634
1213	Budapest XXI. kerület	BU	47.5	19.0833	13189	2	2575	76339	32634
1214	Budapest XXI. kerület	BU	47.5	19.0833	13189	2	2575	76339	32634
1215	Budapest XXI. kerület	BU	47.5	19.0833	13189	2	2575	76339	32634
1221	Budapest XXII. kerület	BU	47.5	19.0833	10214	2	3425	50499	21248
1222	Budapest XXII. kerület	BU	47.5	19.0833	10214	2	3425	50499	21248
1223	Budapest XXII. kerület	BU	47.5	19.0833	10214	2	3425	50499	21248
1224	Budapest XXII. kerület	BU	47.5	19.0833	10214	2	3425	50499	21248
1225	Budapest XXII. kerület	BU	47.5	19.0833	10214	2	3425	50499	21248
1237	Budapest XXIII. kerület	BU	47.5	19.0833	34139	2	4077	20387	8592
1238	Budapest XXIII. kerület	BU	47.5	19.0833	34139	2	4077	20387	8592
1239	Budapest XXIII. kerület	BU	47.5	19.0833	34139	2	4077	20387	8592
1529	Budapest XII. kerület	BU	47.5	19.0833	24697	2	2667	56544	33468
2000	Szentendre	PE	47.6667	19.0833	15440	4	4382	25401	9519
2001	Szentendre	PE	47.6667	19.0833	15440	4	4382	25401	9519
2002	Szentendre	PE	47.6667	19.0833	15440	4	4382	25401	9519
2003	Szentendre	PE	47.6667	19.0833	15440	4	4382	25401	9519
2009	Pilisszentlászló	PE	47.7167	19	08457	6	1775	1123	427
2011	Budakalász	PE	47.6167	19.05	23463	5	1517	10299	3638
2012	Budakalász	PE	47.6167	19.05	23463	5	1517	10299	3638
2013	Budakalász	PE	47.6167	19.05	23463	5	1517	10299	3638
2014	Csobánka	PE	47.6333	18.9667	06822	6	2276	3169	989
2015	Szigetmonostor	PE	47.6833	19.1167	26213	6	2351	2213	708
2016	Leányfalu	PE	47.7167	19.0833	30809	5	1537	3475	1153
2017	Pócsmegyer	PE	47.7167	19.1	04905	6	1308	1733	566
2019	Pomáz	PE	47.65	19.0333	06372	4	4903	16677	5685
2021	Tahitótfalu	PE	47.75	19.1	31963	6	3917	5404	1971
2022	Tahitótfalu	PE	47.75	19.1	31963	6	3917	5404	1971
2023	Dunabogdány	PE	47.7833	19.0333	25362	6	2550	3143	1116
2024	Kisoroszi	PE	47.8	19.0167	29850	6	1094	938	411
2025	Visegrád	PE	47.7833	18.9833	28413	4	3327	1831	718
2026	Visegrád	PE	47.7833	18.9833	28413	4	3327	1831	718
2027	Dömös	KE	47.7667	18.9167	06594	6	2398	1167	486
2028	Pilismarót	KE	47.7833	18.8833	14669	6	4459	2072	738
2030	Érd	PE	47.3667	18.9333	30988	3	6054	63669	21993
2031	Érd	PE	47.3667	18.9333	30988	3	6054	63669	21993
2032	Érd	PE	47.3667	18.9333	30988	3	6054	63669	21993
2033	Érd	PE	47.3667	18.9333	30988	3	6054	63669	21993
2035	Érd	PE	47.3667	18.9333	30988	3	6054	63669	21993
2036	Érd	PE	47.3667	18.9333	30988	3	6054	63669	21993
2038	Sóskút	PE	47.4	18.8333	06840	6	2767	3160	1109
2039	Pusztazámor	PE	47.4	18.7833	15583	6	927	1166	437
2040	Budaörs	PE	47.4531	18.9602	23278	4	2359	28272	10269
2041	Budaörs	PE	47.45	18.9667	23278	4	2359	28272	10269
2042	Budaörs	PE	47.45	18.9667	23278	4	2359	28272	10269
2043	Budaörs	PE	47.45	18.9667	23278	4	2359	28272	10269
2044	Budaörs	PE	47.45	18.9667	23278	4	2359	28272	10269
2045	Törökbálint	PE	47.4333	18.9167	06859	4	2940	13010	4507
2046	Törökbálint	PE	47.4333	18.9167	06859	4	2940	13010	4507
2047	Törökbálint	PE	47.4333	18.9167	06859	4	2940	13010	4507
2049	Diósd	PE	47.4	18.95	24013	6	575	8612	3105
2050	Diósd	PE	47.4	18.95	24013	6	575	8612	3105
2051	Biatorbágy	PE	47.4667	18.8167	08891	4	4380	11769	4082
2052	Biatorbágy	PE	47.4667	18.8167	08891	4	4380	11769	4082
2053	Herceghalom	PE	47.5	18.75	33552	6	734	1883	616
2055	Herceghalom	PE	47.5	18.75	33552	6	734	1883	616
2056	Herceghalom	PE	47.5	18.75	33552	6	734	1883	616
2060	Bicske	FE	47.4833	18.6333	10481	4	7708	11552	3997
2061	Bicske	FE	47.4833	18.6333	10481	4	7708	11552	3997
2063	Bicske	FE	47.4833	18.6333	10481	4	7708	11552	3997
2064	Csabdi	FE	47.5167	18.6167	30544	6	1702	1205	432
2065	Mány	FE	47.5333	18.6667	23490	6	4472	2372	781
2066	Újbarok	FE	47.4833	18.5667	17482	6	149	415	143
2066	Szár	FE	47.4833	18.5167	19549	6	2263	1675	580
2067	Szárliget	FE	47.4952	18.6095	33491	6	1456	2328	809
2071	Páty	PE	47.5167	18.8333	15024	6	3930	6773	2011
2072	Zsámbék	PE	47.55	18.7167	25034	5	3366	5284	1640
2073	Tök	PE	47.5667	18.7333	24527	6	2473	1384	532
2074	Perbál	PE	47.6	18.7667	28185	6	2565	2192	748
2080	Pilisjászfalu	PE	47.6042	18.8521	34148	6	697	1435	467
2081	Piliscsaba	PE	47.6167	18.8333	07144	5	2557	7873	2468
2082	Piliscsaba	PE	47.6167	18.8333	07144	5	2557	7873	2468
2083	Solymár	PE	47.5833	18.9333	07384	5	1786	10043	3711
2084	Pilisszentiván	PE	47.6167	18.9	11396	6	812	4303	1589
2085	Pilisvörösvár	PE	47.6167	18.9167	14340	4	2430	13463	4565
2086	Tinnye	PE	47.6167	18.7833	07108	6	1610	1576	559
2087	Tinnye	PE	47.6167	18.7833	07108	6	1610	1576	559
2089	Telki	PE	47.55	18.8333	08280	6	1047	3448	1062
2090	Remeteszőlős	PE	47.6	18.8981	34315	6	56	651	206
2091	Etyek	FE	47.45	18.75	02316	6	5327	4236	1469
2092	Budakeszi	PE	47.5167	18.9333	12052	4	3710	13933	5382
2093	Budajenő	PE	47.55	18.8	03407	6	1242	1701	570
2094	Nagykovácsi	PE	47.5833	18.8833	09991	5	3001	6310	2175
2095	Pilisszántó	PE	47.6667	18.9	05290	6	1596	2467	817
2096	Üröm	PE	47.6	19.0167	11934	6	668	6937	2429
2097	Pilisborosjenő	PE	47.6167	19	29601	6	927	3453	1226
2098	Pilisszentkereszt	PE	47.7	18.9	18731	6	1721	2270	788
2099	Dobogókő	PE	47.7167	18.9	18731	6	1721	2270	788
2100	Gödöllő	PE	47.6	19.3667	32559	4	6197	33575	12070
2101	Gödöllő	PE	47.6	19.3667	32559	4	6197	33575	12070
2102	Gödöllő	PE	47.6	19.3667	32559	4	6197	33575	12070
2103	Gödöllő	PE	47.6	19.3667	32559	4	6197	33575	12070
2105	Gödöllő	PE	47.6	19.3667	32559	4	6197	33575	12070
2111	Szada	PE	47.6333	19.3167	21458	6	1671	4355	1630
2112	Veresegyház	PE	47.65	19.2833	18342	4	2856	15633	5149
2113	Erdőkertes	PE	47.6667	19.3167	13480	6	575	7437	2591
2114	Valkó	PE	47.5667	19.5167	17598	5	3759	2541	827
2115	Vácszentlászló	PE	47.5833	19.5333	09104	6	2987	2115	730
2116	Zsámbok	PE	47.55	19.6167	22035	6	2335	2414	995
2117	Isaszeg	PE	47.5333	19.4	07807	4	5483	11214	3641
2118	Dány	PE	47.5167	19.55	18397	6	4301	4364	1463
2119	Pécel	PE	47.4833	19.35	04057	4	4364	14868	4839
2120	Dunakeszi	PE	47.6333	19.1333	18616	4	3106	37153	14715
2121	Dunakeszi	PE	47.6333	19.1333	18616	4	3106	37153	14715
2122	Dunakeszi	PE	47.6333	19.1333	18616	4	3106	37153	14715
2123	Dunakeszi	PE	47.6333	19.1333	18616	4	3106	37153	14715
2131	Göd	PE	47.7	19.1333	23649	4	2224	17587	6531
2132	Göd	PE	47.6976	19.1539	23649	4	2224	17587	6531
2133	Sződliget	PE	47.7333	19.15	28866	6	731	4552	1501
2134	Sződ	PE	47.7167	19.2	12690	6	1576	3270	1145
2135	Csörög	PE	47.7333	19.1833	34333	6	504	2174	583
2141	Csömör	PE	47.55	19.2333	22804	5	2270	8904	3043
2142	Nagytarcsa	PE	47.5333	19.2833	23409	6	1214	3539	1110
2143	Kistarcsa	PE	47.5333	19.2667	34157	4	1102	10986	3715
2144	Kerepes	PE	47.5333	19.2667	34166	5	2408	9960	3304
2145	Kerepes	PE	47.5333	19.2667	34166	5	2408	9960	3304
2146	Mogyoród	PE	47.6	19.25	17783	5	3448	6018	1971
2151	Fót	PE	47.6167	19.2	32610	4	3740	18365	6119
2152	Fót	PE	47.6167	19.2	32610	4	3740	18365	6119
2153	Fót	PE	47.6167	19.2	32610	4	3740	18365	6119
2161	Csomád	PE	47.6667	19.2333	33118	6	1239	1405	506
2162	Őrbottyán	PE	47.6833	19.2667	08545	5	2737	7109	2365
2163	Vácrátót	PE	47.7167	19.2333	17668	6	1805	1864	644
2164	Váchartyán	PE	47.7333	19.2667	19886	6	1213	1835	641
2165	Kisnémedi	PE	47.7333	19.3	05227	6	1383	681	302
2166	Püspökszilágy	PE	47.7333	19.3167	04303	6	2530	767	294
2167	Vácduka	PE	47.75	19.2167	05917	6	840	1284	448
2170	Aszód	PE	47.65	19.5	16188	4	1620	6324	2399
2173	Kartal	PE	47.6667	19.55	30696	5	2911	5923	1870
2174	Verseg	PE	47.7167	19.55	22488	6	2958	1351	534
2175	Kálló	NO	47.75	19.5	08642	6	3697	1507	535
2176	Erdőkürt	NO	47.7667	19.4667	22655	6	2172	580	264
2177	Erdőtarcsa	NO	47.7667	19.55	21795	6	1507	534	246
2181	Iklad	PE	47.6667	19.45	03300	6	1121	2125	672
2182	Domony	PE	47.65	19.4333	04808	6	2180	2139	628
2183	Galgamácsa	PE	47.7	19.3833	27128	6	4331	1986	739
2184	Vácegres	PE	47.6833	19.3667	30331	6	1367	887	294
2185	Váckisújfalu	PE	47.7	19.35	05698	6	1069	472	156
2191	Bag	PE	47.6333	19.4833	09131	5	2355	3987	1314
2192	Hévízgyörk	PE	47.6333	19.5167	13949	6	2284	3130	1099
2193	Galgahévíz	PE	47.6167	19.5667	19503	6	3118	2527	982
2194	Tura	PE	47.6167	19.6	09593	4	5592	7945	2974
2200	Monor	PE	47.35	19.45	10551	4	4829	18526	6430
2201	Monor	PE	47.35	19.45	10551	4	4829	18526	6430
2202	Monor	PE	47.35	19.45	10551	4	4829	18526	6430
2209	Péteri	PE	47.3833	19.4167	21847	6	1189	2153	742
2211	Vasad	PE	47.3167	19.4	22585	6	3341	1781	734
2212	Csévharaszt	PE	47.3	19.4333	18476	6	4922	1953	690
2213	Csévharaszt	PE	47.3	19.4333	18476	6	4922	1953	690
2214	Pánd	PE	47.35	19.6333	22248	6	2221	2103	720
2215	Káva	PE	47.35	19.5833	27827	6	1131	607	276
2216	Bénye	PE	47.35	19.55	25098	6	1652	1268	498
2217	Gomba	PE	47.3667	19.5333	09441	6	3971	3030	1037
2220	Vecsés	PE	47.4018	19.2458	26815	4	3616	20550	7662
2221	Vecsés	PE	47.4	19.2833	26815	4	3616	20550	7662
2222	Vecsés	PE	47.4	19.2833	26815	4	3616	20550	7662
2225	Üllő	PE	47.3833	19.35	12894	4	4810	10924	3920
2230	Gyömrő	PE	47.4167	19.4	29735	4	2651	15714	5525
2233	Ecser	PE	47.45	19.3333	24518	6	1310	3589	1391
2234	Maglód	PE	47.45	19.3667	10922	4	2236	11319	3717
2235	Mende	PE	47.4167	19.45	03692	6	2717	4325	1485
2241	Sülysáp	PE	47.45	19.5583	21713	5	4719	8258	2888
2242	Sülysáp	PE	47.45	19.5583	21713	5	4719	8258	2888
2243	Kóka	PE	47.4833	19.5833	31361	6	4436	4530	1706
2244	Úri	PE	47.4167	19.5333	28644	6	2219	2713	957
2251	Tápiószecső	PE	47.45	19.6	31796	5	3838	6434	2323
2252	Tóalmás	PE	47.5167	19.6667	21467	6	3935	3407	1349
2253	Tápióság	PE	47.4	19.6167	09405	6	3354	2705	1136
2254	Szentmártonkáta	PE	47.45	19.7	28653	6	5220	4999	1927
2255	Szentlőrinckáta	PE	47.5167	19.75	07542	6	2015	1962	824
2300	Ráckeve	PE	47.1667	18.95	17260	4	6409	9842	3692
2301	Ráckeve	PE	47.1667	18.95	17260	4	6409	9842	3692
2309	Lórév	PE	47.1167	18.9	09140	6	988	315	126
2310	Szigetszentmiklós	PE	47.35	19.05	28954	4	4565	32340	11485
2311	Szigetszentmiklós	PE	47.35	19.05	28954	4	4565	32340	11485
2313	Szigetszentmiklós	PE	47.35	19.05	28954	4	4565	32340	11485
2314	Halásztelek	PE	47.3667	18.9833	09690	4	864	8620	3104
2315	Szigethalom	PE	47.3333	19	13277	4	912	16477	5236
2316	Tököl	PE	47.3104	19.0021	29823	4	3849	10164	3699
2317	Szigetcsép	PE	47.2667	18.9833	07870	6	1820	2354	901
2318	Szigetszentmárton	PE	47.2333	18.9667	15185	6	1073	2083	815
2319	Szigetújfalu	PE	47.2333	18.9333	22114	6	1083	2087	839
2321	Szigetbecse	PE	47.1333	18.95	26259	6	1712	1346	511
2322	Makád	PE	47.0833	18.9333	04394	6	3177	1252	528
2330	Dunaharaszti	PE	47.35	19.0833	09584	4	2917	19491	7467
2331	Dunaharaszti	PE	47.35	19.0833	09584	4	2917	19491	7467
2332	Dunaharaszti	PE	47.35	19.0833	09584	4	2917	19491	7467
2335	Taksony	PE	47.3333	19.0833	30720	5	2085	6369	2062
2336	Dunavarsány	PE	47.2833	19.0667	20534	4	2252	7112	2350
2337	Délegyháza	PE	47.25	19.0667	09973	6	2542	3187	1118
2338	Áporka	PE	47.2333	19.0167	10108	6	1747	1155	479
2339	Majosháza	PE	47.2667	19	10755	6	1142	1486	527
2340	Kiskunlacháza	PE	47.2	19.0167	10816	5	9350	9080	3351
2341	Kiskunlacháza	PE	47.2	19.0167	10816	5	9350	9080	3351
2342	Kiskunlacháza	PE	47.2	19.0167	10816	5	9350	9080	3351
2344	Dömsöd	PE	47.0833	19	29647	5	7242	5745	2336
2345	Apaj	PE	47.1167	19.1	33561	6	7104	1251	437
2347	Bugyi	PE	47.2167	19.15	32027	5	11555	5338	2026
2351	Alsónémedi	PE	47.3167	19.1667	23199	5	4907	4982	2037
2360	Gyál	PE	47.3833	19.2333	25627	4	2493	23220	8128
2363	Felsőpakony	PE	47.35	19.25	06035	6	1533	3415	1167
2364	Ócsa	PE	47.3	19.2333	04075	4	8166	8989	3249
2365	Inárcs	PE	47.2667	19.3333	32106	6	2253	4448	1533
2366	Kakucs	PE	47.25	19.3667	32230	6	2180	2729	966
2367	Újhartyán	PE	47.2167	19.3833	06293	6	2243	2755	1069
2370	Dabas	PE	47.1833	19.3167	09247	4	16599	16671	6007
2371	Dabas	PE	47.1833	19.3167	09247	4	16599	16671	6007
2372	Dabas	PE	47.1833	19.3167	09247	4	16599	16671	6007
2373	Dabas	PE	47.1833	19.3167	09247	4	16599	16671	6007
2374	Dabas	PE	47.1833	19.3167	09247	4	16599	16671	6007
2375	Tatárszentgyörgy	PE	47.0667	19.3833	27386	6	5506	1966	676
2376	Hernád	PE	47.1667	19.4333	09849	6	2706	4077	1411
2377	Örkény	PE	47.1333	19.4333	05281	4	3644	4924	1728
2378	Pusztavacs	PE	47.1667	19.5	23083	6	7907	1427	567
2381	Táborfalva	PE	47.0833	19.4667	08332	6	4205	3429	1380
2400	Dunaújváros	FE	46.9833	18.9333	03115	3	5267	48562	22831
2401	Dunaújváros	FE	46.9833	18.9333	03115	3	5267	48562	22831
2402	Dunaújváros	FE	46.9833	18.9333	03115	3	5267	48562	22831
2403	Dunaújváros	FE	46.9833	18.9333	03115	3	5267	48562	22831
2404	Dunaújváros	FE	46.9833	18.9333	03115	3	5267	48562	22831
2405	Dunaújváros	FE	46.9833	18.9333	03115	3	5267	48562	22831
2406	Dunaújváros	FE	46.9833	18.9333	03115	3	5267	48562	22831
2407	Dunaújváros	FE	46.9833	18.9333	03115	3	5267	48562	22831
2408	Dunaújváros	FE	46.9833	18.9333	03115	3	5267	48562	22831
2421	Nagyvenyim	FE	46.9667	18.85	26134	6	4368	4156	1469
